"","thomas_num","thomas_name","icpsr","congress","year","st_name","cd","dem","majority","elected","female","afam","latino","votepct","votepct_sq","dwnom1","meddist","majdist","deleg_size","speaker","chair","subchr","power","budget","seniority","sensq","state_leg","state_leg_prof","maj_leader","min_leader","south","south_dem","ss_bills","ss_aic","ss_abc","ss_pass","ss_law","s_bills","s_aic","s_abc","s_pass","s_law","c_bills","c_aic","c_abc","c_pass","c_law","all_bills","all_aic","all_abc","all_pass","all_law","les","leslag"
"8710","8710","Lee, Christopher","20936","112","2011","NY","26","0","1","2008","0",NA,NA,"74",NA,"",NA,NA,"29","0","0","0","0","0","2",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","1","0","1","1","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.309850812",NA
"8711","8711","Levin, Sander","15033","112","2011","MI","12","1","0","1982","0",NA,NA,"61",NA,"-0.337000012",NA,NA,"15","0","0","0","1","0","15",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","10","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.13421014",NA
"8712","8712","Lewis, Jerry","14644","112","2011","CA","41","0","1","1978","0",NA,NA,"63",NA,"0.561999977",NA,NA,"53","0","0","0","1","0","17",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0",NA
"8713","8713","Lewis, John","15431","112","2011","GA","5","1","0","1986","0",NA,NA,"74",NA,"-0.582000017",NA,NA,"13","0","0","0","1","0","13",NA,NA,NA,"0","1",NA,NA,"0","0","0","0","0","25","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.335525334",NA
"8714","8714","Lipinski, Daniel","20508","112","2011","IL","3","1","0","2004","0",NA,NA,"70",NA,"-0.257999986",NA,NA,"18","0","0","0","0","0","4",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","6","1","1","1","0","1","1","1","1","0",NA,NA,NA,NA,NA,"0.568663597",NA
"8715","8715","LoBiondo, Frank","29539","112","2011","NJ","2","0","1","1994","0",NA,NA,"65",NA,"0.44600001",NA,NA,"13","0","0","1","0","0","9",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","10","4","4","1","1","0","0","0","0","0",NA,NA,NA,NA,NA,"1.676943541",NA
"8716","8716","Loebsack, David","20720","112","2011","IA","2","1","0","2006","0",NA,NA,"51",NA,"-0.307999998",NA,NA,"5","0","0","0","0","0","3",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","15","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.201315194",NA
"8717","8717","Lofgren, Zoe","29504","112","2011","CA","16","1","0","1994","1",NA,NA,"68",NA,"-0.419999987",NA,NA,"53","0","0","0","0","0","9",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","14","3","3","3","1","0","0","0","0","0",NA,NA,NA,NA,NA,"1.855980873",NA
"8718","8718","Long, Billy","21150","112","2011","MO","7","0","1","2010","0",NA,NA,"63",NA,"0.742999971",NA,NA,"9","0","0","0","0","0","1",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","4","1","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.161798671",NA
"8719","8719","Lowey, Nita","15612","112","2011","NY","18","1","0","1988","1",NA,NA,"62",NA,"-0.335000008",NA,NA,"29","0","0","0","1","0","12",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","20","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.268420279",NA
"8720","8720","Lucas, Frank","29393","112","2011","OK","3","0","1","1994","0",NA,NA,"78",NA,"0.512000024",NA,NA,"5","0","1","0","0","0","9",NA,NA,NA,"0","0",NA,NA,"2","2","2","0","0","2","0","1","1","0","0","0","0","0","0",NA,NA,NA,NA,NA,"1.288603187",NA
"8721","8721","Luetkemeyer, Blaine","20926","112","2011","MO","9","0","1","2008","0",NA,NA,"77",NA,"0.639999986",NA,NA,"9","0","0","0","0","0","2",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","48","2","3","3","2","0","0","0","0","0",NA,NA,NA,NA,NA,"2.658634186",NA
"8722","8722","Lujan, Ben","20932","112","2011","NM","3","1","0","2008","0",NA,NA,"57",NA,"-0.345999986",NA,NA,"3","0","0","0","0","0","2",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","11","2","1","1","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.660290182",NA
"8723","8723","Lummis, Cynthia","20953","112","2011","WY","1","0","1","2008","1",NA,NA,"70",NA,"0.931999981",NA,NA,"1","0","0","0","1","0","2",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","12","3","2","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.724990487",NA
"8724","8724","Lungren, Daniel","14647","112","2011","CA","3","0","1","2004","0",NA,NA,"50",NA,"0.712000012",NA,NA,"53","0","1","1","0","0","4",NA,NA,NA,"0","0",NA,NA,"1","1","1","1","1","24","7","7","5","1","0","0","0","0","0",NA,NA,NA,NA,NA,"4.999941349",NA
"8725","8725","Lynch, Stephen","20119","112","2011","MA","9","1","0","2001","0",NA,NA,"68",NA,"-0.375999987",NA,NA,"10","0","0","0","0","0","6",NA,NA,NA,"0","0",NA,NA,"1","0","0","0","0","3","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.06710507",NA
"8726","8726","Mack, Connie","20503","112","2011","FL","14","0","1","2004","0",NA,NA,"69",NA,"0.802999973",NA,NA,"25","0","0","1","0","0","4",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","16","4","3","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"1.006586313",NA
"8727","8727","Maloney, Carolyn","29379","112","2011","NY","14","1","0","1992","1",NA,NA,"75",NA,"-0.388000011",NA,NA,"29","0","0","0","0","0","10",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","56","0","0","0","0","1","0","0","0","0",NA,NA,NA,NA,NA,"0.754260957",NA
"8728","8728","Manzullo, Donald","29349","112","2011","IL","16","0","1","1992","0",NA,NA,"65",NA,"0.725000024",NA,NA,"18","0","0","1","0","0","10",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","9","2","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.337018341",NA
"8729","8729","Marchant, Kenny","20532","112","2011","TX","24","0","1","2004","0",NA,NA,"82",NA,"0.713",NA,NA,"32","0","0","0","1","0","4",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","5","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.06710507",NA
"8730","8730","Marino, Tom","21170","112","2011","PA","10","0","1","2010","0",NA,NA,"55",NA,"0.470999986",NA,NA,"19","0","0","0","0","0","1",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","16","2","1","1","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.727395236",NA
"8731","8731","Markey, Edward","14435","112","2011","MA","7","1","0","1976","0",NA,NA,"66",NA,"-0.564999998",NA,NA,"10","0","0","0","0","0","18",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","49","2","1","0","0","2","1","1","1","0",NA,NA,NA,NA,NA,"1.079933405",NA
"8732","8732","Massie, Thomas","31102","112","2011","KY","4","0","1","2012","0",NA,NA,"62",NA,"0.980000019",NA,NA,"6","0","0","1","0","0","1",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0",NA
"8733","8733","Matheson, Jim","20140","112","2011","UT","2","1","0","2000","0",NA,NA,"50",NA,"-0.085000001",NA,NA,"3","0","0","0","0","0","6",NA,NA,NA,"0","1",NA,NA,"0","0","0","0","0","13","2","2","2","1","0","0","0","0","0",NA,NA,NA,NA,NA,"1.438015461",NA
"8734","8734","McCarthy, Carolyn","29744","112","2011","NY","4","1","0","1996","1",NA,NA,"54",NA,"-0.284000009",NA,NA,"29","0","0","0","0","0","8",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","11","0","0","0","0","1","1","1","1","1",NA,NA,NA,NA,NA,"0.322114915",NA
"8735","8735","Matsui, Doris","20538","112","2011","CA","5","1","0","2005","1",NA,NA,"72",NA,"-0.428000003",NA,NA,"53","0","0","0","0","0","4",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","15","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.201315194",NA
"8736","8736","McCarthy, Kevin","20703","112","2011","CA","22","0","1","2006","0",NA,NA,"99",NA,"0.65200001",NA,NA,"53","0","0","0","0","0","3",NA,NA,NA,"1","0",NA,NA,"0","0","0","0","0","5","2","2","2","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.876193881",NA
"8737","8737","McCaul, Michael","20530","112","2011","TX","10","0","1","2004","0",NA,NA,"65",NA,"0.620000005",NA,NA,"32","0","0","1","0","0","4",NA,NA,NA,"0","0",NA,NA,"1","1","1","1","0","10","1","1","1","0","2","1","1","1","1",NA,NA,NA,NA,NA,"1.551853418",NA
"8738","8738","McClintock, Tom","20903","112","2011","CA","4","0","1","2008","0",NA,NA,"61",NA,"0.994000018",NA,NA,"53","0","0","1","0","1","2",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","4","1","1","0","0","1","1","1","1","1",NA,NA,NA,NA,NA,"0.456079662",NA
"8739","8739","McCollum, Betty","20122","112","2011","MN","4","1","0","2000","1",NA,NA,"59",NA,"-0.414000005",NA,NA,"8","0","0","0","1","1","6",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","6","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.080526076",NA
"8740","8740","McCotter, Thaddeus","20332","112","2011","MI","11","0","1","2002","0",NA,NA,"59",NA,"0.601000011",NA,NA,"15","0","0","0","0","0","5",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","7","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.09394709",NA
"8741","8741","McDermott, Jim","15613","112","2011","WA","7","1","0","1988","0",NA,NA,"83",NA,"-0.722000003",NA,NA,"9","0","0","0","1","0","12",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","32","0","1","1","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.7259022",NA
"8742","8742","McGovern, James","29729","112","2011","MA","3","1","0","1996","0",NA,NA,"56",NA,"-0.56400001",NA,NA,"10","0","0","0","1","0","8",NA,NA,NA,"0","0",NA,NA,"1","1","1","0","0","11","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.630296826",NA
"8743","8743","McHenry, Patrick","20522","112","2011","NC","10","0","1","2004","0",NA,NA,"71",NA,"0.764999986",NA,NA,"13","0","0","1","0","0","4",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","4","2","2","2","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.862772882",NA
"8744","8744","McIntyre, Mike","29746","112","2011","NC","7","1","0","1996","0",NA,NA,"54",NA,"-0.137999997",NA,NA,"13","0","0","0","0","0","8",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","11","1","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.255745769",NA
"8745","8745","McKeon, Howard","29315","112","2011","CA","25","0","1","1992","0",NA,NA,"62",NA,"0.620000005",NA,NA,"53","0","1","0","0","0","10",NA,NA,NA,"0","0",NA,NA,"2","2","2","2","2","16","3","3","2","1","0","0","0","0","0",NA,NA,NA,NA,NA,"5.195865631",NA
"8746","8746","McKinley, David","21188","112","2011","WV","1","0","1","2010","0",NA,NA,"50",NA,"0.397000015",NA,NA,"3","0","0","0","0","0","1",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","13","4","1","1","0","1","0","0","0","0",NA,NA,NA,NA,NA,"0.906045616",NA
"8747","8747","McMorris Rodgers, Cathy","20535","112","2011","WA","5","0","1","2004","1",NA,NA,"64",NA,"0.59799999",NA,NA,"9","0","0","0","0","0","4",NA,NA,NA,"1","0",NA,NA,"0","0","0","0","0","19","3","2","2","0","1","0","1","1","0",NA,NA,NA,NA,NA,"1.234172821",NA
"8748","8748","McNerney, Jerry","20702","112","2011","CA","11","1","0","2006","0",NA,NA,"48",NA,"-0.224999994",NA,NA,"53","0","0","0","0","0","3",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","16","2","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.430965453",NA
"8749","8749","Meehan, Patrick","21168","112","2011","PA","7","0","1","2010","0",NA,NA,"55",NA,"0.356000006",NA,NA,"19","0","0","1","0","0","1",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","19","2","2","2","0","0","0","0","0","0",NA,NA,NA,NA,NA,"1.064088106",NA
"8750","8750","Meeks, Gregory","29776","112","2011","NY","6","1","0","1998","0",NA,NA,"88",NA,"-0.340000004",NA,NA,"29","0","0","0","0","0","7",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","5","0","1","1","1","0","0","0","0","0",NA,NA,NA,NA,NA,"0.817988276",NA
"8751","8751","Mica, John","29331","112","2011","FL","7","0","1","1992","0",NA,NA,"69",NA,"0.675999999",NA,NA,"25","0","1","0","0","0","10",NA,NA,NA,"0","0",NA,NA,"4","2","4","3","3","21","9","15","11","9","0","0","0","0","0",NA,NA,NA,NA,NA,"14.36959076",NA
"8752","8752","Michaud, Michael","20328","112","2011","ME","2","1","0","2002","0",NA,NA,"55",NA,"-0.277999997",NA,NA,"2","0","0","0","0","0","5",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","17","2","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.444386452",NA
"8753","8753","Miller, Brad","20341","112","2011","NC","13","1","0","2002","0",NA,NA,"56",NA,"-0.370999992",NA,NA,"13","0","0","0","0","0","5",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","6","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.080526076",NA
"8754","8754","Miller, Candice","20331","112","2011","MI","10","0","1","2002","1",NA,NA,"72",NA,"0.625999987",NA,NA,"15","0","0","1","0","0","5",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","12","2","3","3","0","1","1","1","1","1",NA,NA,NA,NA,NA,"1.441054583",NA
"8755","8755","Miller, George","14256","112","2011","CA","7","1","0","1974","0",NA,NA,"68",NA,"-0.657000005",NA,NA,"53","0","0","0","0","0","19",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","13","1","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.282587796",NA
"8756","8756","Miller, Gary","29905","112","2011","CA","42","0","1","1998","0",NA,NA,"62",NA,"0.629999995",NA,NA,"53","0","0","1","0","0","7",NA,NA,NA,"0","0",NA,NA,"1","1","1","1","1","14","1","1","1","0","0","0","0","0","0",NA,NA,NA,NA,NA,"2.33727622",NA
"8757","8757","Miller, Jeff","20110","112","2011","FL","1","0","1","2001","0",NA,NA,"80",NA,"0.81400001",NA,NA,"25","0","1","0","0","0","6",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","17","9","9","6","4","1","0","0","0","0",NA,NA,NA,NA,NA,"5.159657001",NA
"8758","8758","Moore, Gwen","20537","112","2011","WI","4","1","0","2004","1",NA,NA,"69",NA,"-0.537999988",NA,NA,"8","0","0","0","0","1","4",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","11","0","1","1","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.444060951",NA
"8759","8759","Moran, James","29149","112","2011","VA","8","1","0","1990","0",NA,NA,"61",NA,"-0.337000012",NA,NA,"11","0","0","0","1","0","11",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","17","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.228157222",NA
"8760","8760","Mulvaney, Mick","21176","112","2011","SC","5","0","1","2010","0",NA,NA,"55",NA,"1",NA,NA,"6","0","0","1","0","1","1",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","43","2","2","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"1.032927275",NA
"8761","8761","Murphy, Christopher","20707","112","2011","CT","5","1","0","2006","0",NA,NA,"54",NA,"-0.289999992",NA,NA,"5","0","0","0","0","0","3",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","22","0","1","1","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.59169209",NA
"8762","8762","Murphy, Tim","20346","112","2011","PA","18","0","1","2002","0",NA,NA,"67",NA,"0.39199999",NA,NA,"19","0","0","0","0","0","5",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","38","2","2","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.96582216",NA
"8763","8763","Myrick, Sue","29549","112","2011","NC","9","0","1","1994","1",NA,NA,"69",NA,"0.783999979",NA,NA,"13","0","0","1","0","0","9",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","31","1","0","0","0","1","0","0","0","0",NA,NA,NA,NA,NA,"0.526850224",NA
"8764","8764","Nadler, Jerrold","29377","112","2011","NY","8","1","0","1992","0",NA,NA,"76",NA,"-0.481999993",NA,NA,"29","0","0","0","0","0","10",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","31","1","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.643963277",NA
"8765","8765","Napolitano, Grace","29903","112","2011","CA","38","1","0","1998","1",NA,NA,"74",NA,"-0.504000008",NA,NA,"53","0","0","0","0","0","7",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","2","1","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.134956643",NA
"8766","8766","Neal, Richard","15616","112","2011","MA","2","1","0","1988","0",NA,NA,"57",NA,"-0.467999995",NA,NA,"10","0","0","0","1","0","12",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","19","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.25499925",NA
"8767","8767","Neugebauer, Randy","20353","112","2011","TX","19","0","1","2003","0",NA,NA,"78",NA,"0.802999973",NA,NA,"32","0","0","1","0","0","5",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","14","2","0","0","0","2","0","1","1","1",NA,NA,NA,NA,NA,"0.559668481",NA
"8768","8768","Noem, Kristi","21177","112","2011","SD","1","0","1","2010","1",NA,NA,"48",NA,"0.493000001",NA,NA,"1","0","0","0","0","0","1",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","11","3","3","2","0","0","0","0","0","0",NA,NA,NA,NA,NA,"1.184631824",NA
"8769","8769","Norton, Eleanor","","112","2011","DC","1","1","0","1990","1",NA,NA,"89",NA,"",NA,NA,"1","0","0","0","0","0","11",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","38","2","2","2","2","0","0","0","0","0",NA,NA,NA,NA,NA,"2.227994204",NA
"8770","8770","Nugent, Richard","21115","112","2011","FL","5","0","1","2010","0",NA,NA,"67",NA,"0.717999995",NA,NA,"25","0","0","0","1","0","1",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","6","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.080526076",NA
"8771","8771","Nunes, Devin","20307","112","2011","CA","21","0","1","2002","0",NA,NA,"100",NA,"0.711000025",NA,NA,"53","0","0","0","1","0","5",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","23","3","2","2","1","0","0","0","0","0",NA,NA,NA,NA,NA,"1.680340171",NA
"8772","8772","Nunnelee, Alan","21147","112","2011","MS","1","0","1","2010","0",NA,NA,"55",NA,"0.588",NA,NA,"4","0","0","0","1","0","1",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","4","0","0","0","0","1","1","1","1","1",NA,NA,NA,NA,NA,"0.228167832",NA
"8773","8773","Olson, Pete","20948","112","2011","TX","22","0","1","2008","0",NA,NA,"67",NA,"0.667999983",NA,NA,"32","0","0","0","0","0","2",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","18","1","1","1","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.646122634",NA
"8774","8774","Olver, John","29123","112","2011","MA","1","1","0","1991","0",NA,NA,"60",NA,"-0.637000024",NA,NA,"10","0","0","0","1","0","11",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","1","0","0","0","0","1","1","1","1","1",NA,NA,NA,NA,NA,"0.18790479",NA
"8775","8775","Owens, William","20957","112","2011","NY","23","1","0","2009","0",NA,NA,"48",NA,"-0.178000003",NA,NA,"29","0","0","0","0","0","2",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","26","1","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.457060963",NA
"8776","8776","Palazzo, Steven","21148","112","2011","MS","4","0","1","2010","0",NA,NA,"52",NA,"0.522000015",NA,NA,"4","0","0","1","0","0","1",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","5","0","1","1","1","0","0","0","0","0",NA,NA,NA,NA,NA,"0.817988276",NA
"8777","8777","Pallone, Frank","15454","112","2011","NJ","6","1","0","1988","0",NA,NA,"55",NA,"-0.573000014",NA,NA,"13","0","0","0","0","0","12",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","17","2","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.444386452",NA
"8778","8778","Pascrell, Bill","29741","112","2011","NJ","8","1","0","1996","0",NA,NA,"63",NA,"-0.402999997",NA,NA,"13","0","0","0","1","1","8",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","28","1","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.603700221",NA
"8779","8779","Pastor, Ed","29101","112","2011","AZ","4","1","0","1991","0",NA,NA,"67",NA,"-0.453999996",NA,NA,"8","0","0","0","1","0","11",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","0","0","0","0","0","3","0","0","0","0",NA,NA,NA,NA,NA,"0.008052608",NA
"8780","8780","Paul, Ron","14290","112","2011","TX","14","0","1","1996","0",NA,NA,"76",NA,"1.292999983",NA,NA,"32","0","0","1","0","0","8",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","51","4","1","1","0","0","0","0","0","0",NA,NA,NA,NA,NA,"1.41336",NA
"8781","8781","Paulsen, Erik","20924","112","2011","MN","3","0","1","2008","0",NA,NA,"59",NA,"0.694000006",NA,NA,"8","0","0","0","1","0","2",NA,NA,NA,"0","0",NA,NA,"1","1","1","1","0","32","0","1","1","0","0","0","0","0","0",NA,NA,NA,NA,NA,"1.561833024",NA
"8782","8782","Payne, Donald","15619","112","2011","NJ","10","1","0","1988","0",NA,NA,"85",NA,"-0.419999987",NA,NA,"13","0","0","0","0","0","12",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","10","1","1","0","0","1","1","1","1","0",NA,NA,NA,NA,NA,"0.44571507",NA
"8783","8783","Pearce, Stevan","20337","112","2011","NM","2","0","1","2010","0",NA,NA,"55",NA,"0.657999992",NA,NA,"3","0","0","0","0","0","1",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","16","4","1","1","0","1","1","1","1","0",NA,NA,NA,NA,NA,"1.027217507",NA
"8784","8784","Pelosi, Nancy","15448","112","2011","CA","8","1","0","1987","1",NA,NA,"80",NA,"-0.398000002",NA,NA,"53","0","0","0","0","0","13",NA,NA,NA,"0","1",NA,NA,"0","0","0","0","0","5","0","0","0","0","2","1","2","2","0",NA,NA,NA,NA,NA,"0.212668315",NA
"8785","8785","Pence, Mike","20117","112","2011","IN","6","0","1","2000","0",NA,NA,"67",NA,"0.845000029",NA,NA,"9","0","0","0","0","0","6",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","5","1","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.175219685",NA
"8786","8786","Perlmutter, Ed","20705","112","2011","CO","7","1","0","2006","0",NA,NA,"53",NA,"-0.286000013",NA,NA,"7","0","0","0","0","0","3",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","5","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.06710507",NA
"8787","8787","Peters, Gary","20923","112","2011","MI","9","1","0","2008","0",NA,NA,"50",NA,"-0.272000015",NA,NA,"15","0","0","0","0","0","2",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","8","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.107368104",NA
"8788","8788","Peterson, Collin","29127","112","2011","MN","7","1","0","1990","0",NA,NA,"55",NA,"-0.174999997",NA,NA,"8","0","0","0","0","0","11",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","4","1","1","1","1","0","0","0","0","0",NA,NA,NA,NA,NA,"0.912681937",NA
"8789","8789","Petri, Thomas","14675","112","2011","WI","6","0","1","1979","0",NA,NA,"71",NA,"0.776000023",NA,NA,"8","0","0","1","0","0","17",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","16","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.214736208",NA
"8790","8790","Pierluisi, Pedro","","112","2011","PR","1","1","0","2008","0",NA,NA,"48",NA,"",NA,NA,"1","0","0","0","0","0","2",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","21","2","1","1","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.794500291",NA
"8791","8791","Pingree, Chellie","20920","112","2011","ME","1","1","0","2008","1",NA,NA,"57",NA,"-0.48300001",NA,NA,"2","0","0","0","0","0","2",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","12","1","1","1","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.565596581",NA
"8792","8792","Pitts, Joseph","29752","112","2011","PA","16","0","1","1996","0",NA,NA,"65",NA,"0.782999992",NA,NA,"19","0","0","1","0","0","8",NA,NA,NA,"0","0",NA,NA,"1","1","1","1","0","7","2","2","2","0","0","0","0","0","0",NA,NA,NA,NA,NA,"1.738966823",NA
"8793","8793","Platts, Todd","20135","112","2011","PA","19","0","1","2000","0",NA,NA,"72",NA,"0.483999997",NA,NA,"19","0","0","1","0","0","6",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","6","1","1","0","0","1","0","0","0","0",NA,NA,NA,NA,NA,"0.311122119",NA
"8794","8794","Poe, Ted","20528","112","2011","TX","2","0","1","2004","0",NA,NA,"89",NA,"0.671000004",NA,NA,"32","0","0","0","0","0","4",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","33","4","3","2","1","1","1","1","1","1",NA,NA,NA,NA,NA,"2.216945887",NA
"8795","8795","Polis, Jared","20904","112","2011","CO","2","1","0","2008","0",NA,NA,"57",NA,"-0.326999992",NA,NA,"7","0","0","0","1","0","2",NA,NA,NA,"0","0",NA,NA,"0","0","0","0","0","30","1","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"0.630542219",NA
